id,x,y
77f19efd-4e26-4b58-a493-a59320d6ef07,-339.87454,-835.9658
598a3b8a-6f36-4643-b0e2-37a6601af0a8,-2220.7224,818.6291
a08a7ca8-cecd-431d-87b6-6ec7c7aa04a6,966.117,627.8136
48055398-b795-4a26-98ac-e2b3319b0d21,-1931.2037,1030.5691
cca6be38-59c2-4bbe-9fbd-0efa5c4b5a76,-1221.6554,-324.91278
778c0adb-fb08-468f-b650-c31780ede251,-1647.6895,1439.4259
f0372e0f-6da7-427d-8297-f47dcebdbd84,-1072.2363,-1118.5582
918879ed-0302-416a-a854-844cd1f7ecc8,-1566.7982,-713.5332
f6550bbc-ad39-46cc-a434-7ab526a67d62,-84.83712,-412.89627
97d576d1-f4b7-4273-b912-3899f2e38041,75.44784,-605.1746
42edde70-7e99-4014-8623-744d7c42a9bd,-665.4051,-783.719
c7356f07-f955-46ab-a3ae-7f79dc1d130e,327.18985,592.9144
1beb3a2a-4582-434a-984d-cca915c05961,-78.74913,-873.7193
0d8b6ab6-0e42-4538-9190-28897d3b7726,695.4685,-931.2345
5f78f2f4-2f84-4ce7-bb18-fb7fb8bc850d,2236.928,715.7774
091ed296-6298-4725-8aeb-ba0e0170be79,-1277.8403,1438.261
beede8c4-f3e0-4ba8-8703-6cb4a14eab72,-2337.0117,675.73486
3093cdf7-6059-44be-86a0-6a507b20f4d2,1464.0247,1852.5466
9f048f0f-fcba-4366-95a0-0cc63faffaa2,245.80286,-791.4956
d85fc67e-445a-4510-8d93-fba7c87f6f75,-2353.3955,549.67566
bd1ec819-1c00-4c41-ab6e-031aba5ebb90,23.60339,-830.5606
3d31ecbc-6942-4cfa-83ce-6c31ac825e67,-2207.513,1190.0782
ac2a0070-554d-4cb8-8ef3-ebcd3f69c29e,527.8303,-1207.2571
5c55b73f-e9d6-40d8-a2d9-8d481508c2c1,851.9943,1841.8076
6c3b74c3-d796-4535-9339-4dd3b5248b33,-1416.9789,-291.89856
b417d5ef-cae5-42e3-a50d-3260641acdf3,-60.62994,388.48398
063fe328-369b-4577-8d9e-7f4b8e48b856,-420.57446,-1519.3527
38c86811-c576-4eff-89dc-760d037e2808,-2458.6584,388.36
bc6ff5ae-8d28-4ffa-9cc3-29fecb6ab7a5,-1496.3534,1711.2349
608d68aa-1435-4d72-9290-0d961ec7df0b,-1979.5018,-277.8374
e641b05f-0d3d-4d41-acf4-1a498f254c27,-479.0719,548.85614
cc37c3bf-1256-4bfc-af3f-1685e238b558,2174.7683,364.52466
6428aaa0-5d5e-41cf-8367-beaf09402d41,-470.06024,-654.0517
7bd0c144-cfe9-4c86-a4a5-b97c0a495143,-584.97705,-886.80194
66305925-ba4c-4032-90a8-2dbd002816e3,1507.4044,-1048.1752
cf01101c-61dc-4912-9a01-6fc4ecfcc7cd,-705.03186,-1300.6974
6cda8785-2ecd-43a4-bebb-32898f807677,2302.4749,4470.2017
fa413566-3b50-469e-a178-0bcaa1a95c5b,1778.3289,-2791.6965
c43677f1-4be1-41da-a308-56fa96bf1810,-831.83594,945.307
12c18e1c-8c0a-4ec2-acf6-dfd66076b6ac,-379.62067,-1124.9598
b4c7d518-986d-45f2-8c26-f07669b09288,-1027.9435,236.01498
ff3f3a00-7ca6-427d-a19a-eda2a9b62607,-783.2203,-327.83255
dcf2699f-40b3-4292-9360-e2c7d49ca7e0,-2309.1272,-398.486
27d10985-cf2b-4f30-9a08-5e6b36547e89,-1955.5239,-726.62915
ee348968-c443-4151-9e95-06ef2e9ef547,-112.17269,959.08154
ec65c615-5403-430e-a7f0-d9374ea85393,2171.8574,4407.5005
aa2721f2-f321-49cc-9fae-80b9adf890d0,-1587.3108,746.53217
d06d3f92-ac0e-41a5-946f-d657f1b087a8,-1184.8613,-1309.8562
413b9444-ce08-4e6f-9e88-9a844d3bd39c,-2332.1257,1212.7914
a6931b1f-d4bf-4a60-9fac-8df789ab962b,2295.7307,4659.6484
e74cea87-6637-4932-b1b2-f772d4b75d87,-912.78424,-121.551865
367b15be-120b-4a39-91b4-d9b67f5d7724,-944.1168,1408.2202
3c5359ea-d9d6-42df-9bab-f5acbed00585,-341.5192,882.3324
6f50bffe-a0a9-49af-8fb0-8a3b42e57c9c,555.05566,1799.2957
19b8cf0f-194e-4d50-8843-80f0e3d8e0e7,2310.8254,4785.5615
90818b4a-bc09-4406-ac78-9be6f11f6e3e,2383.4565,4604.432
7f24e352-6f90-4016-a9ea-df97afed8efb,2378.4148,4710.8037
c320d6ab-9337-4fc2-b7e6-88be347a0918,2479.043,4746.691
8e1ea21a-c572-4c84-b316-c1ffe5c748d9,-463.2159,-553.15027
fda95c22-066f-474d-9b49-0eb10a741e3f,604.14685,888.0212
e9df09c1-6b8a-45d4-b78b-7d815170ece7,-1489.9182,-369.00156
11ae83ed-7f9c-426f-b5f0-5f11ff4e5d59,125.72644,1174.2588
0fb07ed4-e785-4bc9-bceb-33a17faf8d1d,355.80563,65.62832
eb65b564-61a0-46e9-9696-2d3e3da4f8b9,-1952.2563,1400.7539
78f3c9f4-b258-48c3-9b52-de504949d8c8,-1696.5154,-711.00745
9e57fd25-8966-469b-93b6-abf48ab561ea,-2374.0042,-911.93286
29396824-4ced-40e3-9f52-399fa08220c5,-572.91376,-158.21747
b63cd0cb-586c-4e95-a5b9-6a7ec748a183,1008.603,342.07013
4617965f-fa72-4f9d-a154-3340f3b2950e,1384.5021,1660.5693
1203dfc9-6852-429e-a9cd-3c276bdc95f2,-1332.1858,-93.88681
0c7773da-7c78-4eec-a629-007373fc9753,-2657.5222,542.4575
1da2a81c-9543-4bfe-b03a-22d8424fb0ba,-257.4949,107.992744
14ae53e7-cfcf-451b-80a3-5c54473b354c,-1763.5972,1423.7982
15c36a25-ef5a-46d1-b5de-6dd994f03b1f,-738.5844,-1199.106
9641e88a-d928-44b3-8be5-ca441a2ec9e4,444.6912,-733.1258
ee16d621-eba1-4924-8485-efe16352d366,-33.180084,247.28363
ffbc8ba7-faf6-4216-a4a4-2089c8850715,-93.49987,179.1024
2837d1d6-e29d-4bd4-83d2-81a114b87755,-2030.7562,-627.27014
7306ff0f-9a52-42a7-8317-08d7bed7602f,-1530.9207,-496.124
180ba0f0-c8a9-40d1-b98a-aae225c9190f,-898.86145,-1067.4592
024954c3-cfbb-48e4-b282-43a6ccf2abd3,-1255.6188,-1445.2184
7df42fc2-ba9d-434d-9262-67b9e0347394,3113.8188,167.09503
311ddae2-8671-4857-9e3b-01a0fa7e6c3d,-843.70013,-660.8151
686284ea-dc87-4337-a8b4-45187f8ac4c2,-835.5047,1303.9899
2d847a11-48c3-426b-a09e-5d47e534891a,-885.4653,1481.198
903d3e12-2d45-443b-b46b-172d2bd09968,305.06384,-498.56366
5c9a7090-7e99-46a4-b55e-836dc0a410e7,-1513.4985,-1376.4319
2694ba60-9246-477b-989e-a9044bd7a6dc,-2748.9697,53.65052
09de3814-d257-40fa-ae8c-b27d8e1dd6c6,-2658.4556,945.6823
b7022eed-a121-4dd0-b430-693c37c11bb6,2889.5015,-749.67114
3449b148-cf2b-4a9b-a76d-3116e21c31e2,-324.94382,-1193.4359
f5f23a60-d880-437f-b320-2bd333adb89a,1189.8644,392.32593
6af048da-7b8d-4806-b83d-6039f05d7107,-1678.7562,-1512.6954
4bc14c5f-1059-4cef-962c-8a42c69012a2,315.17252,-901.165
a7eb5cfa-8fec-4695-9aa9-7e71ba5967ec,-1644.9226,-1087.303
de3cbc81-765d-47fe-a91f-29849f622fa5,-2375.8171,1610.6582
60db0baf-6091-4a10-98fb-4e71fdbbec34,-2118.2808,1450.1758
89cb8b66-52be-48c6-bb7d-68b0fedb9887,-1665.5923,684.2934
41d08bcb-5bd4-43a4-83c1-7b0195ba8a3a,-1334.2809,762.9717
6141caba-ec2b-453d-b63e-8de976f6a0ce,-433.6909,-951.8164
6a01a12a-96e6-4770-afbc-2c10d5e411ca,-217.85338,407.27817
846dfb5a-f37d-4588-abb8-b31b3106cd38,-1887.7614,1310.0748
fddb6db5-fa66-4910-8bdb-67aa7a538792,146.19023,962.97266
7421740c-6cf7-452d-a7a5-29eddea1fa37,503.5183,795.0014
012c44aa-60d2-4444-8920-d774f7da4c0a,-1930.9955,-1041.8088
e4caae2d-d294-4ba2-b806-07a518425217,998.0004,1385.6257
719cbc15-6120-4b5f-985d-4d3fc6a15d90,685.5215,1078.2952
ceb72436-8bb7-4b5c-987e-da75e7fc3f1a,-1758.3203,-339.9048
967e015c-493e-4984-ba67-d1d8ba038e08,-783.1297,-726.7805
b4c3c414-5e4f-4da7-82b8-264642483120,464.22284,-1337.4342
c67933be-6c5f-464b-8472-78a4c9b44dd2,-1306.994,1025.0464
0506a5ff-dbdc-480e-bd57-81bd0634e221,-2518.611,-126.88354
cb3ddf57-7e16-4f32-98e3-45e440b659e8,-1703.4526,388.71152
3fcc2d4c-b5df-4e7c-a782-477d09456383,1355.3613,-512.6144
cf8f6850-ad4d-44b1-97c1-d2b09f255b6f,-1053.7739,1571.1459
4750c325-d1f3-413b-a7b5-1d8af998df3b,2562.3735,421.9019
ecfd8ebe-4203-4912-a493-03d53ccd9aa0,91.92127,591.8514
127f00cb-6b09-4e77-8dca-fb371d66d0e5,-2369.0063,1098.092
4146adcd-8df8-477e-b52b-9e50cf29ac34,-43.548256,-987.2158
d3ab8db0-3bc8-4c6a-b6a6-f5f63ba61770,348.25336,-1700.0333
a4d6b9c0-7a90-4d01-9835-1b343f30c68e,-1055.2192,1076.6757
19eb5ef2-7602-4509-bbb5-58fd1c467b7c,-824.92615,-863.82654
9f0e146b-bcdd-4a74-bdaf-a07bab42ac74,-1734.1581,-546.8217
79d8476f-2c83-4bd5-9378-ba543fceadbf,350.60138,-1020.81445
c1faf148-4fca-4dd3-b3a5-c0a454587912,-2278.5334,-1329.036
897b8ad9-471a-4907-8f6e-91836a01bc15,-1367.4556,-1364.958
4c145abb-7b17-4b8d-a1a8-0a1f46e3065f,-1598.1683,1059.4492
0bffad42-3fd2-48b2-9696-696deb13c15d,1942.858,2051.6746
a0f87ef0-7f6b-4be3-ab39-3a1d6aa13e99,-886.88196,816.2577
bd69dd3a-399c-4208-b59b-532735fa1d44,-1865.8962,1122.8495
a8f4fe1a-a030-400d-a9f7-62b75967704c,-2113.647,936.97595
db42ba06-1aaf-4283-bf37-c523067f71e7,-1979.5227,1291.3112
3d9fb6be-3dda-4dc6-8deb-55288ff8ddbf,-990.0493,-1005.31006
ddc86374-1168-4b19-aaeb-7a77a321cb6b,1948.1907,1304.4109
a1f7fedf-5f43-4d9f-a95a-0a4bd071b151,108.211105,239.5742
6fb078ed-899f-4b07-859e-d21f11e71f0b,211.94756,-909.83527
6e754123-3ad5-4eee-92be-475779ae6cff,-1640.1058,1641.3475
0bb6affb-cd11-46f0-8b6d-dac35ba7a7f2,714.77277,-2292.7266
c820388f-e3f5-48c8-9ae6-edda9afdf6d3,93.1414,-1958.7562
eb884e22-8ea1-4c0d-8beb-694bee157ffc,-1280.3384,-898.10803
68fbf9b4-a60c-498b-8506-3564fbeac5d4,-154.83876,-1260.6711
398dadca-983c-4541-bc50-b761e118b8f9,-1046.3545,-716.6865
a120a9c8-ac78-4512-bc83-e35519c9a112,-2092.9966,452.17584
fc1b63b9-dac3-4012-8a12-cacbf434588e,802.01935,-2465.4514
84445732-1a9a-4481-89b3-95354aca58da,1054.7489,-3129.0679
10bf2d1b-c544-4700-b7d7-2e8d44c91577,-1808.2123,-752.19196
d410463d-0935-4cb5-98f0-046872cc3db4,607.26624,-2444.7954
7bc2033d-94df-44a2-af5a-f831ca1183a5,-1352.0624,-929.9148
eab0ef84-d8a2-4d0f-99ae-94862f807e9a,-1294.3201,-183.19408
655e92f5-6c59-4df2-b9c9-8d48d9f6a52f,380.3911,808.9754
85f6ca74-9113-4b20-9e3a-6c3e0f6d5322,182.64938,-1513.7872
998b6dce-8812-4cd0-a7b6-0d3b956830fd,82.47623,-1374.3563
ad23234b-f410-4170-b2bc-606876ba3af2,74.098885,824.64075
b6f8bc89-9c0f-4743-a013-2bedb3e7f0b9,1221.2903,-2345.2627
babd1b37-6d66-471a-8495-6e12dc6b0f6e,-246.5309,-1144.4926
17309adb-a87f-4fd7-9fc8-10f4a2afe8b8,-436.04724,-1054.6436
a683f3a1-a2fb-49a5-b65a-674ae049b666,397.91534,-552.67645
d24631c4-2dda-4312-afdf-82a0667fecdf,-501.0675,669.9037
1aeb1dd0-5ba8-42f7-89e7-e48f1910c791,-2537.7114,1192.4495
f737183e-1a97-4533-97f1-0fd6a55ce54f,-2556.4565,604.86475
4a325ad1-fc7d-4347-b3d9-0f480958e7a8,-2458.4863,15.356141
be9a4361-227f-47a3-a7d6-e15e917b35a3,-1358.5392,-456.43243
223cc74c-7490-4072-a1e5-5c95b7796e2e,-1511.8478,-1690.8795
b3eccefa-c339-4517-a8f5-3b526ee6349f,949.45184,-107.86244
63183ce7-7364-4f0b-89e6-6107030205ad,-1641.9946,1536.046
89d54f80-1af9-4480-ba73-404c1b11ced9,-780.42316,1440.2811
210fcc2c-e0ff-4d36-b4f5-e5e3e37aef55,-2659.5344,787.4832
3baf6b9c-f1c6-42aa-8c1e-96001cd828d2,2229.066,4841.748
bd4bb5f0-0b62-49a8-a087-67d5cda12e82,2470.3682,4836.6245
2662262c-6ba7-43f4-94bd-05b661c9037d,-753.95166,-1999.4241
45427fb8-ca2b-4f6a-af61-9b7e67c0f694,599.07996,-1026.3843
1a37fdb1-4805-484e-91f7-fba4f9db7611,-39.156654,-2269.9683
7cf9a4fe-dc26-4498-bb52-4ecd31a17057,-997.7753,-72.2489
f04e71d3-9d9f-4653-b17e-5783c1492e6c,-964.3464,-874.17993
58cd6a6d-0f8f-4e6c-8d06-83eb4e2d01fd,-1092.0887,-103.492134
c844ff05-0816-42fe-b429-d1e87c20d0f5,-1496.7614,-611.3516
bc8c77da-fde0-4ab8-adda-885a234af7c4,-1103.7201,1860.2358
0a78db04-f67e-4ff0-9fbf-9b9e57f6a944,-1476.5089,-833.7735
20fb3717-6f78-4d6d-beef-4c657ed63759,-505.25214,-0.6606342
ec072a0d-a0ae-4bb8-a2c1-bd669881edba,75.35184,321.23596
509c0bbc-0b8a-4052-be5f-7b2efc40cf1a,-3221.4805,344.69144
0af5dd3f-969b-4144-8716-764bacf38579,-992.7495,776.5533
35e975be-dff0-4cb5-8327-5a119b7b56f8,-2339.213,865.6059
9d180ba1-9af4-47d8-80ef-85df4d76d7bc,-2039.1588,-2220.4636
e3b120a4-ed2c-418f-84e0-a234584610d3,2453.247,417.53217
9475e278-01d4-4c6e-ba1e-5f83ef09bf5b,872.05334,541.93463
b7d17f89-796e-4ce1-b815-59b9f6269552,-546.9243,-597.43054
d63ce6ee-ac81-4106-8c76-6e11eb79d378,3672.0159,-318.5166
9307b04a-fdc6-4688-be23-025318aeee7b,-1359.7202,-682.9937
604e5045-c533-4637-92a8-090e3552f21b,-2262.8367,604.7167
8a0b1f6c-daf8-4f76-80fc-4f7b2ad434f4,-2179.3125,-1116.0063
06018f0d-3b10-413f-a91a-6dc2bb24c327,-2275.8,404.2618
fed9d61a-a331-4156-ab07-f4852715ed60,-583.4032,-1786.1759
255caf95-b142-4074-a665-c61205b9f227,-726.2161,-870.38794
e2cd7225-4fbd-45f4-a33c-d894fad85900,-898.34033,306.31125
27c97edf-99eb-4f50-8531-57c369f9dd62,-367.97876,590.692
38cd76cc-d0cf-41f6-ad55-def00449eac6,-707.80994,-406.9796
f9d94e4f-2088-4488-bc42-edd3ea629a38,906.33984,-2217.042
926c5e64-5f10-46b9-a604-f31dc4137d6c,-960.0044,1551.6251
c6289b40-7fe7-42ce-9afa-4ad83b8861ad,3496.34,-1981.8558
a5534b1b-b349-4015-9bbf-eccae04a26dc,-1806.9377,-1233.9808
1dd24446-3f0f-42bf-917d-ab476569f897,-1698.0786,-1429.811
02ec7cc1-b900-48db-be4e-d465aa7707f5,2966.9646,-1252.8247
7229dc17-4703-4d40-942f-5dbf0a20ee37,-1107.1425,-1003.4074
d393b9c6-b443-428b-907e-ddfdde304205,403.23056,-1172.5583
220aae30-4091-4f36-9e73-d76b44e4ea72,-97.136696,1092.8934
ee72e7ca-155b-4e87-9c24-1b40c484e28f,447.2569,886.33307
7be949da-7f62-4e7e-97b2-f338809b2fdd,-1414.4663,1671.2529
af783d00-925f-44f7-99ad-f0e16dc66db2,-1279.1703,-1545.1176
1bc5ef6b-5dd3-4775-9ca3-fb4a2ce468e0,-452.7669,-164.34222
b3e62071-3327-4ee2-86f5-7679d0e3ce75,-1556.7023,1503.5273
c32528b8-d21f-4c74-9ecf-22a310ea20a7,-2104.6282,207.19931
8041f1c9-6e99-4536-a31a-c6d882a93883,-1454.3724,-1045.5319
3869f394-1603-417f-86f6-d0d1f3d22bcb,-80.59251,-1287.9617
013fee9b-e6b2-46b4-818b-e98cfa705412,-1697.097,-455.44897
6f4daeaa-4998-4fe4-be38-010ddbc52218,313.9785,346.64114
8d97d718-a2ec-43dd-b751-c950fe8bd53a,-1201.7186,1526.9825
9ae99eaf-9e73-44ee-b27f-4154df5ddfdf,567.89215,-2090.722
54db3944-2605-4628-af1a-3ee9bde730d6,-2446.1194,1236.2457
32aed293-88c7-45b8-a033-451761a01c63,-496.8273,-1095.7589
3b24a932-2235-4a70-adae-6e3c3817c386,-150.71416,-1803.734
ae94a80b-2e8a-4fa0-9948-4d9daa635f31,-292.7922,-946.6622
c02ed96a-2f3d-4665-8dab-7fd450c86a1f,847.86163,162.94502
58cad6f7-2ecb-4cb2-893a-6fd9de096c52,-619.75275,-1274.7754
7aab478c-1f16-472d-a98d-dfcea5291985,-102.15722,-1706.219
f076b755-5b78-4851-b942-92d602432f18,-222.2866,-643.87396
b6164929-14ec-4b14-ac2f-7764ab5ebe92,-500.15637,-901.6817
5fa31182-43ba-48ce-ac5f-4a7c385e3784,-1584.3085,-1282.4279
8a7f3c3f-aeea-48a7-a3aa-fe6e1c5b147f,1141.3677,-2215.3857
59a76f86-381f-42e8-8d97-5d47cb56e4e3,-710.8668,-111.08321
3dc11001-35b8-4d82-b13c-9ef138b06f60,-2104.9033,-1929.4856
04a1269c-bcd6-4217-8239-d7b2431feaeb,-459.33276,-1956.2156
2d1f5b62-ec9b-415d-9fa1-5714eaa33c01,-981.90466,-1806.2278
a5c85406-1dc3-4540-a07b-24a53bd434ce,-1106.7753,201.09619
58709ce3-3cca-4324-a1f5-691365337121,-1800.0677,1724.2191
3be2182b-33cd-42b5-937d-d709241e25d3,-471.78928,-1243.0482
41e0c143-04c6-4eb0-9704-6f3e9325ed35,-505.21384,-1710.8862
cf8d6c7c-b639-479f-b975-696447a8603d,-1130.8739,-847.4558
05a72beb-ce94-4591-a6c2-8c477bcfae88,-540.3118,1796.0968
65f9b60c-b106-4f0d-9b12-170638bda755,-1247.3861,1640.1614
4ef3f33d-f314-48df-a3ca-a719aa0c7bdb,542.0591,-1765.4036
811c4144-7202-45e9-976b-0b19fb7bf438,-684.99194,-1715.607
8d0b7485-65e0-4b30-8539-d993150c47e1,-1273.9197,-1625.3812
acdfd9ab-56c0-429e-b02f-6320399ed6e8,-1246.6996,1723.878
4cc22ea5-5b30-4d7a-bf87-b02ebdf03fc6,-2099.6262,297.73126
73e78330-c646-4106-a3fe-fa6b2e1f78bc,-1938.4147,-1132.5631
500fdb34-70e7-4c67-8e46-b232a085df60,-429.7427,1366.8246
4ac9d35a-0349-4cbe-bde1-72177b17bf61,-2263.0386,-754.0816
deebed41-e065-49c5-a6cc-23a305cfa794,-2312.341,-68.218765
cf6319f1-ced7-471e-a706-9d62ece0a680,-261.94266,-1007.1031
46d3d2e9-8506-4adb-bfc0-98a8d83f9e66,73.45913,-220.62161
3f66daa2-d3ee-4f93-8ec3-44bb5c9ca6a5,-1896.4365,-1620.76
8fa27a13-ddba-4003-b5bc-58a6516712bb,800.50916,-1773.4788
7554a84c-ed91-40e9-96f6-5e22b5925663,231.1666,622.2311
ca995655-51b9-4862-b74f-81df4903e638,-1265.6993,-2067.0889
c98233e4-57e3-419c-be0a-c8376e0b03ef,678.5564,-105.05985
8943314e-e554-4737-870c-73b931aa5e72,-1988.785,-554.8186
f6ae9781-7f7e-4643-9d3c-b45f367884ef,2461.9993,4658.8306
48125686-acba-4eb1-8a02-9e31307f6420,-63.714104,-2002.6917
f9cfc342-b780-46f5-a0e5-7e07593bbd80,-988.733,-2741.0305
a6916e5b-3bf0-4b10-a4c2-a9b32866ac45,-1532.5475,991.38336
6aaeb530-504c-4159-a924-7be56fed7ba9,239.60265,262.80353
62788bcb-54aa-412d-b2b3-6f9dfd0a749d,3186.53,-892.8358
88081d81-cd44-469b-a5e9-cba0526376c8,2679.5645,432.74234
f5cb9ecd-860b-4868-a1bc-2391a9729e71,2649.3237,269.55328
b830cf02-148e-465e-a960-6a63b684ef19,3328.2292,-1008.7986
28502a77-aac2-4ca9-93ba-ba57b57982bd,3223.2993,-1145.1527
afce5c01-4c43-4e57-a192-a6a19c7e526d,-1590.8857,-1759.2656
37b0ef0e-e2ca-4155-80af-1f23478c2b04,-1328.6835,-1696.4924
a5b2b827-0ca7-4b06-8f28-3cfe410da2db,3253.5857,-961.07227
4953d854-1fac-4261-96bf-0376121c7168,3783.9075,-445.06332
3dadbce0-f49f-492c-98d5-7ea195a73e5b,-1084.887,-1213.7295
19329a87-9405-4214-be7e-195f08b07c51,-763.9621,43.24066
5f00dc9e-5836-4b1e-93a5-50bc8ccf58f4,-1669.1249,254.78003
36246d2d-607e-4cf2-b409-8e5d68d563d7,-2220.8103,-537.1151
864e6f15-df95-4e49-90a8-1b34965b1ca8,-329.28458,-1813.4927
489b315f-c218-4fd5-bb23-8360de6c692a,-312.24606,-1059.3392
caf108e6-fec5-4cff-9d4f-ac0bcfb3559a,-2450.1545,557.14813
a64e4339-43a4-4072-846e-b0b266238f34,-474.53238,-1394.8865
a8511f45-0d41-45c6-a58d-80805fca6f1e,1544.4392,978.25275
631352bd-7e4d-480c-88de-d1cf74f28dba,298.86444,129.19156
33aab3a1-ff04-4282-b8f8-4953c505e2da,-1328.702,229.92836
